MP ID,Formula,Band Gap (eV),energy_above_hull (eV/atom),Left End (V),Right End (V),Window Length (V),label
mp-754930,LiVCSO7,2.1325,0.085352067,3.105615942,3.362583935,0.256967993,0
mp-1386918,LiVCrP2(O4F)2,0.0,2.416302334,3.838054397,3.990748885,0.152694488,0
mp-1176540,LiVCrO4,0.0,0.079315317,2.533462527,2.880433195,0.346970668,0
mp-759930,LiVCr(P2O7)2,1.2349,0.01028372,3.78872962,4.137033037,0.348303417,0
mp-753151,LiVCoO4,1.9367,0.011242295,3.479921849,3.580005444,0.100083595,0
mp-1176659,LiVCO5,1.7316,0.064289628,3.547443885,4.129518513,0.582074627,0
mp-1176541,LiVCO4,1.7905,0.040442046,2.582296106,2.801718012,0.219421906,0
mp-766478,LiVCO3F2,1.7854,0.075491367,2.946757669,3.362583935,0.415826266,0
mp-768928,LiVCo3(PO4)6,0.0,0.127569267,4.545478498,4.90852156,0.363043062,0
mp-754347,LiVBO4,1.428,0.096194859,2.854616038,3.081714745,0.227098707,0
mp-756785,LiVBO3,1.5335,0.080137202,1.60847926,1.77945831,0.17097905,0
mp-768913,LiVB2O5,2.2631,0.046809843,2.073988563,2.348889055,0.274900492,0
mp-17387,LiVAsO5,1.6489,0.002485518,3.112844265,3.85237867,0.739534405,0
mp-756295,LiVAsCO7,1.7254,0.049857535,3.255890642,3.85237867,0.596488028,0
mp-26765,LiV6P7O24,2.4016,0.035482196,2.406094472,2.568428335,0.162333862,0
mp-753549,LiV6O7F5,1.1402,0.056920275,2.239000523,2.919710878,0.680710355,0
mp-1409456,LiV6O13,0.0,0.462668823,3.081714745,3.615895835,0.53418109,0
mp-1235260,LiV6O11F,0.8497,0.109210467,2.769690838,3.009806527,0.240115688,0
mp-1290531,LiV5O7F,0.8421,0.058780258,1.531754724,1.837082885,0.305328161,0
mp-1101513,LiV4P7O24,1.844,0.015223579,2.739201191,3.666277637,0.927076446,0
mp-1176557,LiV4OF11,0.0,0.069406293,2.578934765,3.42279294,0.843858175,0
mp-1210897,LiV4O8,0.202,0.078839621,2.617556936,2.769690838,0.152133902,0
mp-1443123,LiV4O5F7,0.0,1.602709126,3.850915607,3.855912041,0.004996433,0
mp-1232991,LiV4O10,0.0,0.069637028,3.081714745,3.615895835,0.53418109,0
mp-754013,LiV4CuO12,0.3503,0.086016668,3.997159072,4.129518513,0.132359441,0
mp-757918,LiV4(PO4)3,2.6747,0.084199882,2.249923143,2.315985039,0.066061896,0
mp-1235087,LiV4(NiO6)2,0.1611,0.174010327,3.374413262,3.435729102,0.06131584,0
mp-1280709,LiV3Zn2O8,1.3775,0.0,2.584356757,2.998995425,0.414638668,0
mp-758286,LiV3P5O19,0.6828,0.079117851,3.638773167,4.028378828,0.38960566,0
mp-1013878,LiV3P3O13,0.0,0.015165515,3.13318994,3.63943481,0.50624487,0
mp-757627,LiV3P3O11,2.4475,0.08144535,2.315985039,2.317456298,0.001471259,0
mp-1176554,LiV3OF11,0.0007,0.053079057,4.534441063,4.555818606,0.021377543,0
mp-27503,LiV3O8,1.793,0.003348386,3.615895835,4.129518513,0.513622677,0
mp-1176549,LiV3O6,1.1511,0.037589775,2.617556936,2.769690838,0.152133902,0
mp-758438,LiV3O5F3,0.9109,0.068016717,3.775903075,3.855912041,0.080008966,0
mp-1291989,LiV3O5F,0.9853,0.085291254,2.617556936,3.009806527,0.39224959,0
mp-1222538,LiV3O4,0.0,0.025406753,0.803277305,1.531754724,0.728477419,0
mp-1176719,LiV3O3F7,1.215,0.026043651,3.855912041,4.339309669,0.483397628,0
mp-766078,LiV3Fe2CuO12,0.7355,0.017189322,3.170337895,3.737092444,0.566754549,0
mp-769589,LiV3CrO8,1.1787,0.112666955,2.769690838,2.880433195,0.110742357,0
mp-754313,LiV3CoO10,0.4453,0.09375784,4.115875654,4.129518513,0.013642859,0
mp-559938,LiV3(TeO6)2,1.8778,0.0,3.576156431,3.718609543,0.142453111,0
mp-25911,LiV3(P3O10)2,2.0598,0.042708481,2.739201191,3.666277637,0.927076446,0
mp-753466,LiV3(OF3)2,1.2184,0.07997194,2.239000523,3.42279294,1.183792417,0
mp-752988,LiV3(OF2)4,1.8348,0.074744268,4.58668488,4.654269655,0.067584775,0
mp-1402872,LiV3(O2F)2,0.453,3.465293915,2.201857675,2.919710878,0.717853203,0
mp-761188,LiV3(CoO6)2,0.2202,0.105930326,4.115875654,4.129518513,0.013642859,0
mp-1235244,LiV2Zn2(SiO5)2,1.1521,0.118877315,2.722465498,2.834279485,0.111813987,0
mp-769600,LiV2S2(O4F3)2,0.8804,0.051213091,4.692440835,4.92115456,0.228713725,0
mp-752517,LiV2PO7,0.8786,0.090630783,3.074196363,3.814626719,0.740430356,0
mp-25812,LiV2P5O16,2.0618,0.0,2.677811867,3.666277637,0.98846577,0
mp-32516,LiV2P3O11,1.5573,0.038237769,2.406094472,3.638773167,1.232678695,0
mp-26635,LiV2P3O10,2.4879,0.028912816,2.406094472,2.568428335,0.162333862,0
mp-1013850,LiV2P2O9,1.0916,0.01069951,3.13318994,3.63943481,0.50624487,0
mp-1283001,LiV2OF7,1.8309,0.052525359,3.850915607,4.555818606,0.704902998,0
mp-1377576,LiV2OF5,0.8845,0.105106831,2.51180429,3.42279294,0.91098865,0
mp-765596,LiV2O5F,2.1494,0.049286371,3.615895835,4.37183323,0.755937395,0
mp-18934,LiV2O5,0.3372,0.094836957,3.081714745,3.615895835,0.53418109,0
mp-1288227,LiV2O4,0.6926,0.012870998,2.617556936,2.769690838,0.152133902,0
mp-753091,LiV2O3F,1.2002,0.074461129,1.531754724,2.901139454,1.36938473,0
mp-1176552,LiV2O2F3,1.4793,0.076549418,2.239000523,2.919710878,0.680710355,0
mp-1565491,LiV2NiO6,1.5283,0.059010902,2.770014625,3.081714745,0.31170012,0
mp-1247728,LiV2FeO7,2.2984,0.009941988,3.170337895,3.93432508,0.763987185,0
mp-755983,LiV2FeO6,0.5526,0.12153273,2.769690838,3.081714745,0.312023907,0
mp-1275173,LiV2CrO6,1.0462,0.065738295,2.769690838,2.880433195,0.110742357,0
mp-1388676,LiV2CoO6,0.0,5.891291583,3.522381556,3.574171513,0.051789957,0
mp-770361,LiV2BO5,1.4778,0.008975472,2.106471819,2.300164171,0.193692352,0
mp-752915,LiV2(SiO4)2,0.0,0.098091012,2.652371288,2.69428748,0.041916192,0
mp-1101492,LiV2(PO4)3,0.199,0.001384546,3.46359205,4.028378828,0.564786777,0
mp-753869,LiV2(PO4)2,0.5545,0.014024001,2.249923143,2.315985039,0.066061896,0
mp-756890,LiV2(PO3)5,2.76,0.055255027,2.677811867,2.720126435,0.042314568,0
mp-754467,LiV2(OF)3,0.6898,0.090840997,3.775903075,3.855912041,0.080008966,0
mp-758446,LiV2(CO4)2,1.0976,0.108506091,2.910385085,3.362583935,0.45219885,0
mp-1210933,LiV(WO4)2,1.8383,0.004183371,2.529976171,2.891988587,0.362012416,0
mp-756502,LiV(TeO4)3,1.4235,0.030792498,3.741981371,4.146167589,0.404186217,0
mp-761173,LiV(SO4)3,0.8699,0.03766799,5.026639457,5.223894372,0.197254915,0
mp-1176627,LiV(SO4)2,1.8864,0.018964141,3.105615942,4.27781713,1.172201188,0
mp-19043,LiV(SiO3)2,2.0674,0.007664512,1.72250441,2.652371288,0.929866878,0
mp-774422,LiV(Si3O7)2,1.9559,0.092755925,1.739967565,2.652371288,0.912403723,0
mp-775301,LiV(Si2O5)3,2.0867,0.054469534,3.253094508,4.129518513,0.876424005,0
mp-26416,LiV(PO4)2,0.8573,0.106166194,3.964184704,4.748776062,0.784591358,0
mp-504206,LiV(PO3)5,0.8322,0.020789706,4.7646412,4.984920554,0.220279354,0
mp-1101503,LiV(PO3)4,2.0166,0.042110893,2.602343743,4.7646412,2.162297457,0
mp-26225,LiV(PO3)3,2.7513,0.015660077,2.602343743,2.677811867,0.075468124,0
mp-1539853,LiV(OF)2,2.2173,0.0,4.19566327,4.54800319,0.35233992,0
mp-554998,LiV(IO4)2,2.5336,0.001157197,3.757541538,4.287064984,0.529523446,0
mp-559680,LiV(GeO3)2,2.1146,0.010198126,2.17000115,3.007559929,0.837558779,0
mp-1222391,LiV(FeO2)4,0.486,0.085819341,2.422345575,2.617556936,0.195211361,0
mp-1201317,LiV(CuO3)2,0.0,0.118203101,3.750885213,4.129518513,0.378633299,0
mp-1176757,LiV(CO3)2,1.9606,0.087632331,2.582296106,3.362583935,0.780287829,0
mp-15066,LiTmSiO4,4.5721,0.0,0.841299614,3.651989844,2.81069023,0
mp-1185236,LiTmO3,0.0,0.488917546,3.046983383,3.227851723,0.18086834,0
mp-1211183,LiTm6B3O14,4.8766,0.0,1.069261303,3.794910113,2.72564881,0
mp-1210997,LiTm(WO4)2,3.7741,0.0,2.436979495,3.949694273,1.512714778,0
mp-1222275,LiTlO2,0.5022,0.068669948,2.437893709,3.062483375,0.624589666,0
mp-1232975,LiTl4(NiO3)4,0.0793,0.171217293,3.474301338,3.580463232,0.106161894,0
mp-556157,LiTl3(MoO4)2,3.6132,0.002296546,2.145455012,3.559707815,1.414252803,0
mp-989512,LiTl2InCl6,2.8728,0.0,2.348770603,3.632297749,1.283527147,0
mp-756178,LiTiVO5,1.5071,0.084771993,3.227046625,3.943776535,0.71672991,0
mp-752789,LiTiVO4,0.0,0.095839484,1.860649595,2.473445086,0.612795491,0
mp-754709,LiTiV3O8,0.1346,0.150647738,2.617556936,2.769690838,0.152133902,0
mp-756940,LiTiV3O10,1.5159,0.06985409,3.253094508,4.129518513,0.876424005,0
mp-1176571,LiTiV2O6,1.0624,0.082451995,2.617556936,2.769690838,0.152133902,0
mp-1235154,LiTiV2CrO10,1.0597,0.139181715,4.003292328,4.011311627,0.008019298,0
mp-1222491,LiTiSn(PO4)3,2.5122,0.007496224,2.777545326,4.467719915,1.690174589,0
mp-1176566,LiTiSiO4,0.0483,0.077508026,1.347152338,1.400300038,0.0531477,0
mp-1376587,LiTiSi3O8,0.0,4.272260808,1.400300038,1.718767285,0.318467247,0
mp-1211008,LiTiSe2O,0.0,0.617223877,2.131822851,2.142059176,0.010236325,0
mp-1210859,LiTiS2O,0.0,0.713124914,2.019746752,2.263580247,0.243833495,0
mp-9615,LiTiS2,0.0,0.0,1.24569996,1.67230413,0.42660417,0
mp-1222352,LiTiRhO4,1.0782,0.000864951,2.780741512,2.787884385,0.007142873,0
mp-559441,LiTiPO5,3.0747,0.013362538,2.128438572,4.143269417,2.014830845,0
mp-25420,LiTiPO4F,0.1648,0.057876094,2.197530582,2.239953952,0.042423369,0
mp-504106,LiTiPO4,0.0,0.281026057,2.128438572,2.197530582,0.06909201,0
mp-25418,LiTiPCO7,2.5105,0.024932997,2.768170736,4.143269417,1.375098682,0
mp-1176581,LiTiP2O7,0.1227,0.075723876,2.308186832,2.475755243,0.16756841,0
mp-755613,LiTiO4F3,1.3617,0.171883167,4.183041326,4.69332234,0.510281014,0
mp-1222301,LiTiO2,0.0,0.029624541,0.38414047,1.116505705,0.732365235,0
mp-1290806,LiTiNiO4,0.6869,0.046163252,3.685156251,3.694295169,0.009138918,0
mp-1078503,LiTiNCl,0.0,0.289516445,0.005122867,2.493787365,2.488664498,0
mp-774908,LiTiNbO4,0.0,0.119457099,1.718767285,1.985066265,0.26629898,0
mp-1301329,LiTiMnO4,1.5162,0.019573659,2.956692774,3.01288711,0.056194336,0
mp-759309,LiTiMn3O8,0.6014,0.093227864,3.203951513,3.691181236,0.487229724,0
mp-1222378,LiTiFeO4,2.0237,0.044517724,2.510502949,3.665777742,1.155274792,0
mp-1235025,LiTiFe5O8,1.0894,0.133481123,1.858792308,2.294581533,0.435789225,0
mp-753225,LiTiFe2O5,1.1118,0.081175418,2.294581533,2.330390903,0.03580937,0
mp-766410,LiTiCrSO8,0.6586,0.082715161,4.428309567,4.450579452,0.022269884,0
mp-1222347,LiTiCrO4,1.89,0.024214162,1.674491832,3.410528095,1.736036264,0
mp-1176576,LiTiCoO4,0.629,0.06174871,3.26376759,3.425052286,0.161284696,0
mp-675460,LiTiCl3,0.0,0.202078537,1.507052434,1.549204472,0.042152038,0
mp-6113,LiTiAsO5,3.1654,0.0,3.189165615,4.278260086,1.089094471,0
mp-1222338,LiTiAlO4,2.4977,0.045972884,1.74994939,2.983935286,1.233985896,0
mp-755797,LiTi8O13,0.0,0.059788261,1.326024385,1.683904085,0.3578797,0
mp-1396229,LiTi4VO8,0.0,4.342979213,1.116505705,1.708301795,0.59179609,0
mp-1235275,LiTi4O6,0.0,0.085321846,1.116505705,1.326024385,0.20951868,0
mp-704600,LiTi4Mn(PO4)6,0.0,0.003661448,2.300423256,2.401250773,0.100827517,0
mp-1211002,LiTi3Zn2O8,0.0,0.026685882,2.022717503,2.037439938,0.014722435,0
mp-753531,LiTi3VO8,1.5416,0.099358878,1.984814823,2.473445086,0.488630264,0
mp-757374,LiTi3V(PO4)6,1.2413,0.014664703,3.954200413,4.532766882,0.578566469,0
mp-766098,LiTi3Sb(PO4)6,2.4673,0.005811325,3.401455302,4.644933487,1.243478185,0
mp-1012865,LiTi3P3O13,0.0,0.060843681,2.197530582,2.664299214,0.466768632,0
mp-752891,LiTi3O6,0.0,0.040533986,1.116505705,1.718767285,0.60226158,0
mp-1235293,LiTi3O4,0.0,0.066546967,0.581499985,1.116505705,0.53500572,0
mp-757758,LiTi3Nb(PO4)6,2.5173,0.012087737,2.295991848,4.644933487,2.34894164,0
mp-849772,LiTi3Nb(CuO4)3,0.0,0.083657677,2.779697268,3.670428394,0.890731127,0
mp-534775,LiTi3MnCr(PO4)6,0.9414,0.000318471,2.455348124,3.946878317,1.491530193,0
mp-1232978,LiTi2Zn2(PO5)2,0.0,0.262136808,2.451266312,2.452348957,0.001082646,0
mp-752618,LiTi2VO6,1.2985,0.063645016,1.984814823,2.473445086,0.488630264,0
mp-757803,LiTi2V3O12,2.3399,0.017602542,3.227046625,3.943776535,0.71672991,0
mp-754024,LiTi2V3O10,1.4483,0.082766327,2.617556936,2.769690838,0.152133902,0
mp-762500,LiTi2P3O11,0.0682,0.111351982,2.197530582,2.664299214,0.466768632,0
mp-1013762,LiTi2P2O9,0.0425,0.049960114,2.197530582,2.664299214,0.466768632,0
mp-1045357,LiTi2O4,0.0,0.067962814,1.116505705,1.718767285,0.60226158,0
mp-694971,LiTi2NbCu2O9,0.0,0.080652459,2.779697268,3.670428394,0.890731127,0
mp-753655,LiTi2Mn3O10,1.2383,0.074700466,3.203951513,3.691181236,0.487229724,0
mp-762834,LiTi2Co3O10,0.1898,0.100261298,3.425052286,4.115875654,0.690823367,0
mp-1120796,LiTi2BiO6,2.7097,0.051471705,2.287140035,3.536252755,1.24911272,0
mp-18640,LiTi2(PO4)3,2.4404,0.0,2.174499912,4.644933487,2.470433575,0
mp-1176809,LiTi(SO4)2,0.1903,0.089934637,3.510143126,3.54217998,0.032036854,0
mp-1077164,LiTi(SO)2,0.0,0.949567466,2.263580247,3.069838098,0.806257851,0
mp-11206,LiTi(SiO3)2,0.0,0.03457746,1.400300038,1.718767285,0.318467247,0
mp-757716,LiTi(Si2O5)2,0.6131,0.06414045,1.400300038,1.718767285,0.318467247,0
mp-1072633,LiTi(SeO)2,0.0,1.318148833,2.131822851,2.142059176,0.010236325,0
mp-684059,LiTi(PO3)5,0.0,0.082217741,3.277718595,4.984920554,1.70720196,0
mp-1176592,LiTi(PO3)4,0.0319,0.043868713,2.485073915,3.277718595,0.79264468,0
mp-782065,LiTePO5,3.5236,0.043717476,3.120381659,3.841801722,0.721420063,0
mp-755231,LiTeO3,1.8899,0.062716616,3.099856309,3.630615081,0.530758771,0
mp-1222297,LiTbS2,2.0554,0.0,0.6681797,2.181893853,1.513714153,0
mp-1518023,LiTbPrNiO6,0.6659,0.31783722,3.359286413,3.84874466,0.489458247,0
mp-7137,LiTbO2,4.5467,0.0,0.005122867,2.960453016,2.95533015,0
mp-1235259,LiTb4Al2(FeO6)2,1.6005,0.106444129,2.234942038,2.261799066,0.026857028,0
mp-1210924,LiTb2RuO6,0.3348,0.0,2.421770103,3.37526476,0.953494658,0
mp-1211005,LiTb(WO4)2,3.7751,0.000922843,2.481765535,3.904908233,1.423142698,0
mp-1210998,LiTb(SO4)2,5.6184,0.154313055,2.574164483,4.656367089,2.082202606,0
mp-18194,LiTb(PO3)4,6.022,0.0,2.582426063,4.934750556,2.352324493,0
mp-1222430,LiTaWO7,0.0682,0.206789927,3.856697597,3.937935015,0.081237418,0
mp-768074,LiTaWO6,3.2939,0.049777297,2.529976171,3.937935015,1.407958844,0
mp-560297,LiTaSiO5,3.5714,0.0,1.396385502,4.094917213,2.698531711,0
mp-1206881,LiTaS2,0.8541,0.0,0.978188248,1.514385285,0.536197037,0
mp-1105216,LiTaO3,3.7436,0.148102564,1.181723464,3.937935015,2.756211552,0
mp-1235227,LiTaNb(AgO3)2,0.0,0.328311256,3.429823469,3.454102553,0.024279084,0
mp-1222344,LiTaGeO5,3.7967,0.004194907,2.137318152,4.180902981,2.043584829,0
mp-1222573,LiTa6O15,1.1577,0.079578501,1.597308692,1.688923892,0.0916152,0
mp-1236149,LiTa4O12,0.0,0.131952044,3.937935015,4.023824265,0.08588925,0
mp-559908,LiTa3O8,2.4979,0.013983111,1.597308692,4.023824265,2.426515573,0
mp-1233008,LiTa2Te4Br10O,0.3052,0.042776005,2.660930831,2.774643771,0.11371294,0
mp-1222341,LiTa2O6,0.0,0.087980318,3.937935015,4.023824265,0.08588925,0
mp-1222423,LiTa2CuO6,1.1642,0.060690203,2.971176857,3.019103287,0.04792643,0
mp-1211053,LiSO4,0.0141,0.085508044,4.656367089,5.223894372,0.567527283,0
mp-7744,LiSO3F,5.7916,0.0,3.417893042,5.239517206,1.821624164,0
mp-1001783,LiSnS2,0.0,0.061395119,1.725559868,1.964478816,0.238918948,0
mp-26299,LiSnPO4,3.765,0.016397842,2.371571505,2.777545326,0.40597382,0
mp-768159,LiSnPCO7,2.7861,0.049331398,2.828048118,4.155169919,1.327121802,0
mp-1192948,LiSNO4,0.0,0.889431538,4.141656955,4.709184238,0.567527283,0
mp-998230,LiSnCl3,3.9416,0.020719455,2.175579831,2.814366311,0.63878648,0
mp-771890,LiSnAsCO7,1.9866,0.062663458,3.246210881,4.477347946,1.231137066,0
mp-684052,LiSn6P7O24,2.3277,0.059684103,2.485073915,2.91363116,0.428557246,0
mp-757967,LiSn4P7O24,0.3184,0.087929751,2.803946904,2.91363116,0.109684256,0
mp-673024,LiSn4(PO4)3,3.7885,0.029959858,2.371571505,2.777545326,0.40597382,0
mp-761694,LiSn3Sb(PO4)6,2.5894,0.007919991,3.445146103,4.430280948,0.985134844,0
mp-765222,LiSn3(P3O10)2,0.0,0.080823975,2.91363116,3.22242403,0.30879287,0
mp-673029,LiSn2P5O16,0.0,0.086967276,2.91363116,3.246668138,0.333036978,0
mp-673119,LiSn2P3O10,3.7549,0.051980205,2.485073915,2.91363116,0.428557246,0
mp-26702,LiSn2(PO4)3,3.3207,0.005208087,2.777545326,4.467719915,1.690174589,0
mp-26949,LiSn2(PO3)5,3.9968,0.0,2.74831613,3.370185286,0.621869156,0
mp-765193,LiSn10(PO4)7,2.8388,0.087949743,2.371571505,2.777545326,0.40597382,0
mp-1176625,LiSn(SO4)2,2.4113,0.017863445,3.479033511,3.657122771,0.17808926,0
mp-1101525,LiSn(PO3)4,0.0,0.068837117,3.246668138,3.462931623,0.216263485,0
mp-26897,LiSn(PO3)3,3.1143,0.041463991,2.74831613,3.246668138,0.498352008,0
mp-1222274,LiSmS2,0.2584,0.06777392,0.84946334,1.994258396,1.144795056,0
mp-973136,LiSmO3,0.0,0.308178575,2.889576135,3.227851723,0.338275588,0
mp-7800,LiSmO2,3.373,0.008716071,0.005122867,2.889576135,2.884453268,0
mp-1201372,LiSmEu2O4,0.1092,0.022182618,0.005122867,0.656273935,0.651151068,0
mp-1211144,LiSm6B3O14,4.5108,0.0,0.822721065,3.532267269,2.709546203,0
mp-1235554,LiSm3Bi(Ru2O7)2,0.0,0.06769181,2.302081604,2.402970249,0.100888645,0
mp-1210954,LiSm2RuO6,0.3999,0.0,2.176908566,3.419860419,1.242951853,0
mp-12448,LiSm2OsO6,0.3961,0.0,2.112745145,2.89876243,0.786017285,0
mp-11904,LiSm2IrO6,0.0,0.0,2.292489272,3.78559026,1.493100988,0
mp-1235200,LiSm2Cr2O8,0.7066,0.066673355,2.922657315,3.368978107,0.446320791,0
mp-1211000,LiSm(WO4)2,3.7576,0.006141,2.458502269,3.928171499,1.469669231,0
mp-1210992,LiSm(SO4)2,5.4634,0.131324658,2.605963654,4.656367089,2.050403435,0
mp-1199215,LiSm(PO3)4,6.0068,0.0,2.502404267,5.024325131,2.521920864,0
mp-1211145,LiSm(MoO4)2,3.066,0.027902649,2.813348135,3.986488137,1.173140002,0
mp-1517740,LiSm(FeO3)4,0.0,0.31633196,3.495034596,3.84874466,0.353710064,0
mp-1211683,LiSm(C2O5)2,1.0669,0.568151381,2.768170736,3.966887666,1.19871693,0
mp-771979,LiSiSbCO7,3.1814,0.079121659,3.106966231,4.130703734,1.023737502,0
mp-1232382,LiSiPO5,4.9408,0.109365496,2.485073915,4.456022822,1.970948907,0
mp-768161,LiSiPCO7,5.7639,0.093981399,2.997261519,4.456022822,1.458761303,0
mp-1185414,LiSiO3,0.0,0.32128619,3.723029727,3.770272127,0.0472424,0
mp-6015,LiSiNO,5.2544,0.0,0.555012427,1.982481199,1.427468772,0
mp-761324,LiSiNiO4,0.0,0.058581477,3.680047511,3.723029727,0.042982216,0
mp-8874,LiSiBO4,6.4308,0.005259895,1.413029193,3.770111086,2.357081892,0
mp-1176587,LiSiBiO4,3.0066,0.076097221,2.217977628,3.164109716,0.946132087,0
mp-757777,LiSiBi3O7,2.6693,0.041568847,2.217977628,3.164109716,0.946132087,0
mp-849779,LiSi6BiO14,3.9631,0.033346931,2.323596575,3.74932635,1.425729775,0
mp-757434,LiSi6Bi9O26,2.8648,0.038561433,2.217977628,3.164109716,0.946132087,0
mp-765576,LiSi4NiO10,0.8973,0.06154237,3.770272127,3.84874466,0.078472533,0
mp-757082,LiSi3BiO8,3.5281,0.073696394,2.323596575,3.74932635,1.425729775,0
mp-753300,LiSi2NiO6,0.9079,0.082628693,3.723029727,3.770272127,0.0472424,0
mp-556531,LiSi2BO6,5.2825,0.005015607,1.413029193,3.770674729,2.357645536,0
mp-759680,LiSi2BiO6,3.5567,0.03805223,2.323596575,3.74932635,1.425729775,0
mp-757781,LiSi2(BiO3)3,2.8591,0.053077559,2.217977628,3.164109716,0.946132087,0
mp-1211104,LiSeO3,0.5306,0.207841211,3.021231327,4.32841496,1.307183633,0
mp-754728,LiScVO4,1.3263,0.040744836,2.617556936,2.769690838,0.152133902,0
mp-6224,LiScSiO4,4.6123,0.0,1.082640368,3.777682721,2.695042354,0
mp-1001786,LiScS2,1.4857,0.0,0.67040341,2.479764469,1.809361059,0
mp-10517,LiScP2O7,4.7646,0.0,2.247775497,4.526070738,2.27829524,0
mp-19433,LiScMo3O8,0.0,0.12994965,1.904041234,1.995027301,0.090986068,0
mp-28835,LiScI3,0.0,0.047725456,0.783449469,1.116376359,0.33292689,0
mp-504948,LiScGeO4,3.9614,0.007698813,2.024842943,3.781103299,1.756260356,0
mp-552663,LiScAs2O7,3.4519,0.0,3.158061212,4.547867681,1.389806469,0
mp-1235319,LiSc4(FeO3)4,1.3144,0.153276893,2.194547182,2.230356553,0.03580937,0
mp-1235105,LiSc2Al2(CO)2,0.0,0.664466495,0.123680158,0.268773481,0.145093323,0
mp-1235223,LiSc2(AgO2)2,0.0,0.173911452,0.59697618,2.876627123,2.279650943,0
mp-1211126,LiSc(WO4)2,3.5658,0.0,2.365163532,4.103916556,1.738753024,0
mp-1205649,LiSc(TlCl3)2,3.7703,0.0,1.582942107,3.302479704,1.719537597,0
mp-1180540,LiSc(SiO3)2,4.9576,0.003560873,1.32478874,3.777682721,2.452893981,0
mp-1194740,LiSc(GeO3)2,3.6059,0.009765723,2.192253444,3.996967624,1.80471418,0
mp-1222410,LiSbWO7,0.2052,0.228467279,3.856697597,4.130703734,0.274006137,0
mp-17290,LiSbWO6,2.1215,0.039087289,2.708852141,4.130703734,1.421851592,0
mp-754339,LiSbTe2WO12,1.8125,0.04083131,3.741981371,4.146167589,0.404186217,0
mp-34121,LiSbS2,0.0,0.005392034,1.84944699,2.068410165,0.218963175,0
mp-756006,LiSbS,0.1976,0.0,1.655205935,1.947839198,0.292633263,0
mp-761687,LiSbPO5,0.0,0.094464382,3.318168463,3.402149414,0.08398095,0
mp-26341,LiSbP2O7,3.713,0.016075594,2.679080762,3.776561679,1.097480917,0
mp-1176602,LiSbP(OF3)2,2.1513,0.065472003,3.630816403,3.898454773,0.26763837,0
mp-4995,LiSbO3,2.1379,0.0,2.254663073,4.130703734,1.876040661,0
mp-1198780,LiSbO2,3.0684,0.0,1.77230115,2.287215419,0.514914269,0
mp-754902,LiSbCSO7,3.9764,0.067661561,3.386314993,3.567191724,0.180876731,0
mp-759607,LiSb4P7O24,3.389,0.062666597,2.908986039,4.407920315,1.498934276,0
mp-1235303,LiSb3TeClO6,0.3837,0.22130334,2.787253257,2.798265999,0.011012743,0
mp-29892,LiSb3O8,0.9744,0.0,3.177788624,5.172514645,1.994726021,0
mp-758492,LiSb3(PO5)2,2.4977,0.064847402,2.63696479,2.963615288,0.326650498,0
mp-762248,LiSb3(P3O10)2,2.8455,0.097307351,2.908986039,4.407920315,1.498934276,0
mp-673090,LiSb2P5O18,0.0392,0.070497091,4.523986569,4.984920554,0.460933985,0
mp-684104,LiSb2P5O16,3.2951,0.047426789,2.908986039,4.407920315,1.498934276,0
mp-759444,LiSb2P3O11,3.1453,0.078901317,2.679080762,3.776561679,1.097480917,0
mp-684508,LiSb2(PO4)3,1.8474,0.033993194,3.489736891,3.776561679,0.286824788,0
mp-759207,LiSb(TeO4)3,1.2295,0.030019878,3.741981371,4.146167589,0.404186217,0
mp-779809,LiSb(SO4)2,3.1309,0.025070151,3.508010996,3.93416575,0.426154754,0
mp-774064,LiSb(PO4)2,1.4549,0.069122586,3.489736891,4.984920554,1.495183663,0
mp-26652,LiSb(PO3)5,0.0,0.051867013,4.407920315,4.523986569,0.116066254,0
mp-26157,LiSb(PO3)4,4.143,0.012140262,2.908986039,4.407920315,1.498934276,0
mp-836278,LiSb(MoO4)2,1.8344,0.038687012,3.280182126,3.306532609,0.026350483,0
mp-995393,LiS4,2.1585,0.0,2.145196525,3.069838098,0.924641572,0
mp-1193297,LiS2N3O8,2.5272,0.821458487,4.141656955,4.709184238,0.567527283,0
mp-559971,LiS2N(O2F)2,5.9004,0.095589388,3.598364542,3.736560613,0.138196072,0
mp-1057216,LiS,0.0,0.251458624,2.145196525,3.069838098,0.924641572,0
mp-1222456,LiRuRhO4,0.0,0.034332274,2.467540673,2.571558395,0.104017722,0
mp-1235721,LiRuPbO3,0.0,0.522283442,1.95490186,2.231034864,0.276133004,0
mp-1185420,LiRuO3,0.0,0.211082631,2.417808185,3.208873737,0.791065552,0
mp-28254,LiRuO2,0.0,0.100019173,1.95490186,2.302081604,0.347179744,0
mp-14115,LiRhO2,1.5153,0.0,2.39592347,2.571558395,0.175634925,0
mp-1193645,LiReO5,0.9097,0.345047047,3.84874466,4.766131992,0.917387332,0
mp-540946,LiReO4,4.0225,0.0,1.970594381,4.766131992,2.795537611,0
mp-8189,LiReO3,0.0,0.075053481,1.970594381,2.497402602,0.526808221,0
mp-554108,LiRe(OF2)2,3.1439,0.0,3.372678986,5.32783261,1.955153625,0
mp-757577,LiPWO5,1.9652,0.021436351,2.570383281,2.724133763,0.153750481,0
mp-25416,LiPWO4F,3.1005,0.054531213,2.570383281,2.785662659,0.215279378,0
